product_id,order_count,reorder_count,perc_reorder,product_name,aisle_id,department_id,popularity_rank,cart_order
9339,13476,8656,64.23,Organic Chicken & Apple Sausage,106,12,339,9.47
22395,13448,6103,45.38,Tomato Sauce,81,15,340,10.02
28993,13426,7328,54.58,Iceberg Lettuce,83,4,341,8.88
46720,13376,6233,46.6,Organic Free Range Chicken Broth,69,15,342,9.99
15902,13374,9044,67.62,100 Calorie  Per Bag Popcorn,23,19,343,8.63
4472,13367,9632,72.06,Toasted Coconut Almondmilk Blend,91,16,344,6.13
38164,13366,8923,66.76,Almonds & Sea Salt in Dark Chocolate,45,19,345,9.08
3376,13330,6599,49.5,Organic Whole Kernel Sweet Corn No Salt Added,81,15,346,10.54
35140,13292,8037,60.46,Organic Whole Cashews,117,19,347,9.48
7175,13215,7261,54.95,Organic Whipped Naturally Buttery Spread,91,16,348,9.41
19706,13189,7993,60.6,Organic Nectarine,24,4,349,9.93
12916,13170,6879,52.23,Ginger Ale,77,7,350,7.32
2855,13133,9454,71.99,Organic Good Seed Bread,112,3,351,6.7
40516,13119,6159,46.95,Organic Romaine Hearts,123,4,352,9.65
13166,13119,10984,83.73,"Organic Milk Reduced Fat, 2% Milkfat",84,16,352,4.88
40332,13114,8122,61.93,"Cage Free Brown Eggs-Large, Grade A",86,16,354,6.7
29662,13101,6244,47.66,Potato Yukon Gold Organic,83,4,355,9.54
5782,13088,8367,63.93,Grade A Large White Eggs,86,16,356,6.6
13740,13043,7822,59.97,Organic Summer Strawberry Bunny Fruit Snacks,50,19,357,10.02
19691,13036,8151,62.53,Green Seedless Grapes,32,4,358,6.45
5258,12994,9029,69.49,Sparkling Water,115,7,359,4.26
5134,12943,7827,60.47,Organic Thompson Seedless Raisins,117,19,360,11.22
45200,12936,6473,50.04,Organic Cauliflower,83,4,361,9.4
7503,12922,7183,55.59,Whole Almonds,117,19,362,9.55
12456,12912,7994,61.91,Organic Sunday Bacon,106,12,363,9.06
10644,12897,5336,41.37,Italian Extra Virgin Olive Oil,19,13,364,9.48
33129,12890,6793,52.7,Classic Hummus,67,20,365,9.58
13575,12883,10025,77.82,Apples,24,4,366,3.76
21174,12836,7123,55.49,I Heart Baby Kale,123,4,367,8.77
20955,12774,7475,58.52,Cereal,121,14,368,7.13
13198,12765,7986,62.56,85% Lean Ground Beef,122,12,369,8.03
44570,12757,7210,56.52,Kale Greens,83,4,370,7.93
39561,12752,7759,60.85,Crackers Cheddar Bunnies Snack Packs,78,19,371,10.88
44765,12656,9204,72.72,Colby Cheese Sticks,21,16,372,8.89
46584,12638,8629,68.28,YoKids Blueberry & Strawberry/Vanilla Yogurt,120,16,373,8.47
37710,12601,9862,78.26,Trail Mix,125,19,374,3.81
22124,12594,9120,72.42,Total 0% Raspberry Yogurt,120,16,375,7.53
3464,12565,6361,50.62,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",83,4,376,9.63
7559,12561,7479,59.54,Cinnamon Rolls with Icing,105,13,377,9.84
32691,12560,6239,49.67,Vanilla Ice Cream,37,1,378,8.55
43662,12560,8693,69.21,"Yogurt, Strained Low-Fat, Coconut",120,16,378,8.02
35898,12543,4957,39.52,Original Hot Sauce,72,13,380,9.36
10070,12530,10092,80.54,Organic 1% Low Fat Milk,84,16,381,5.39
36735,12513,7619,60.89,Organic Roasted Sliced Chicken Breast,96,20,382,9.03
34262,12439,8186,65.81,Hint Of Sea Salt Almond Nut Thins,78,19,383,8.74
4421,12432,6826,54.91,Organic Beef Uncured Hot Dogs,106,12,384,9.78
37029,12398,7492,60.43,Cream Cheese Spread,108,16,385,10.17
18918,12366,6529,52.8,Organic Chopped Spinach,116,1,386,9.46
42719,12360,7614,61.6,Natural Premium Coconut Water,98,7,387,7.09
11408,12357,5868,47.49,Crushed Tomatoes,81,15,388,9.58
18234,12318,7140,57.96,Organic Spinach Bunch,83,4,389,8.17
45123,12282,8352,68.0,Organic 21 Grain Thin Sliced Bread,112,3,390,7.87
44560,12249,8317,67.9,Kids Organic Chocolate Chip ZBars,3,19,391,9.52
23029,12242,7795,63.67,Organic Uncured Sliced Black Forest Ham,96,20,392,9.65
1025,12193,6188,50.75,Organic Fresh Basil,16,4,393,9.63
47141,12150,8089,66.58,Cola,77,7,394,5.95
18811,12128,8021,66.14,Organic Apple Juice,98,7,395,7.88
9092,12126,5785,47.71,Organic Vegetable Broth,69,15,396,10.57
28745,12113,9047,74.69,Oven Roasted Turkey,96,20,397,7.94
3896,12088,9710,80.33,Organic Honey Sweet Whole Wheat Bread,112,3,398,7.09
25138,12070,8867,73.46,Organic Plain Greek Whole Milk Yogurt,120,16,399,7.37
35628,12053,9345,77.53,Organic Strawberry Smoothie,120,16,400,7.17
21292,11987,8226,68.62,Rainbow Bell Peppers,32,4,401,4.67
26384,11983,7504,62.62,Large Brown Eggs,86,16,402,6.2
35503,11979,9169,76.54,Organic Vanilla Almond Milk,91,16,403,6.43
28476,11963,8501,71.06,Organic Small Curd Cottage Cheese,108,16,404,7.98
38768,11953,8521,71.29,Sweet Kale Salad Mix,32,4,405,3.62
21573,11921,7273,61.01,Roasted Pine Nut Hummus,67,20,406,6.27
46820,11913,8251,69.26,Vanilla Pure Almond Milk,91,16,407,6.63
21386,11874,8747,73.67,Smartwater,115,7,408,4.07
47042,11839,6114,51.64,Organic Red On the Vine Tomato,83,4,409,8.87
11140,11816,8588,72.68,Organic Romaine Leaf,123,4,410,8.28
14197,11782,3900,33.1,Tomato Paste,9,9,411,10.13
39947,11755,7976,67.85,Blackberry Cucumber Sparkling Water,115,7,412,7.64
32433,11750,5594,47.61,Green Peas,116,1,413,9.87
1999,11747,5527,47.05,Organic Chicken Broth,69,15,414,9.77
47759,11727,6778,57.8,Mandarin Oranges,24,4,415,9.17
17949,11711,8920,76.17,Mild Cheddar Cheese Sticks,21,16,416,8.92
25824,11702,5517,47.15,Pita Chips Simply Naked,107,19,417,10.16
37220,11698,6105,52.19,Organic Strawberry Fruit Spread,88,13,418,10.44
21333,11695,6677,57.09,Original Whipped Cream Cheese,108,16,419,8.87
46616,11672,7892,67.61,Organic Dark Chocolate Peanut Butter Cups,45,19,420,8.06
24954,11618,8287,71.33,Total 0% with Honey Nonfat Greek Strained Yogurt,120,16,421,7.74
41065,11610,6576,56.64,Organic Yellow Squash,83,4,422,10.23
5456,11595,6827,58.88,Green Tea With Ginseng and Honey,96,20,423,9.23
38273,11577,6079,52.51,Marinara Pasta Sauce,9,9,424,10.07
48628,11565,8109,70.12,Organic Whole Wheat Bread,112,3,425,7.86
43504,11561,7695,66.56,Organic Chicken Strips,34,1,426,9.56
15613,11548,7132,61.76,Salted Tub of Butter,36,16,427,8.79
1194,11538,8449,73.23,Natural Artisan Water,115,7,428,5.59
15424,11522,8761,76.04,Purified Water,115,7,429,5.05
44628,11503,2894,25.16,Organic Dijon Mustard,72,13,430,10.58
39190,11488,6626,57.68,Vanilla Unsweetened Almond Milk,91,16,431,7.51
27548,11486,7326,63.78,Original Semisoft Cheese,21,16,432,9.56
27730,11409,8227,72.11,Almond Breeze Original Almond Milk,91,16,433,6.11
35535,11365,6551,57.64,Organic Red Chard Greens,83,4,434,9.2
24841,11355,7963,70.13,Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs,107,19,435,10.49
29307,11352,6856,60.39,Baby Arugula,123,4,436,8.48
42110,11316,6422,56.75,Organic Macaroni Shells & Real Aged Cheddar,4,9,437,10.23
14161,11284,5966,52.87,Kiwi,24,4,438,8.53
16696,11265,7417,65.84,Coke Classic,77,7,439,6.25
14462,11225,6505,57.95,Sliced Black Olives,110,13,440,10.35
49175,11214,5467,48.75,Organic Pinto Beans,59,15,441,10.93
31066,11181,2446,21.88,Aluminum Foil,85,17,442,9.5
26800,11158,6220,55.74,Organic Baby Kale Mix,123,4,443,9.16
9825,11125,7717,69.37,Organic Multigrain Waffles,52,1,444,8.82
27796,11118,4523,40.68,Real Mayonnaise,72,13,445,8.94
11068,11114,6730,60.55,Medium Cheddar Cheese Block,21,16,446,9.15
5322,11062,7176,64.87,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,3,19,447,9.09
7969,11048,5243,47.46,Lime,24,4,448,9.21
27325,11044,8443,76.45,Alpine Spring Water,115,7,449,5.07
41588,11043,6827,61.82,Firm Tofu,14,20,450,8.31
32177,11031,5255,47.64,Blood Oranges,24,4,451,9.54
5769,11029,5148,46.68,Organic Chicken Stock,69,15,452,7.83
27323,11026,4896,44.4,Pure & Natural Sour Cream,108,16,453,9.29
8309,11025,7736,70.17,Nonfat Icelandic Style Strawberry Yogurt,120,16,454,8.17
11005,11018,5526,50.15,Organic Cream Cheese Bar,108,16,455,9.43
13517,11010,7661,69.58,Whole Wheat Bread,112,3,456,7.87
1244,11005,6174,56.1,Organic Orange Bell Pepper,83,4,457,10.58
27744,11002,7243,65.83,Organic Whipping Cream,53,16,458,7.32
9020,10976,6442,58.69,Boneless Skinless Chicken Thighs,35,12,459,7.84
22474,10954,5805,52.99,Cheddar Bunnies Snack Crackers,78,19,460,10.83
13733,10940,4870,44.52,Red Potatoes,83,4,461,9.44
2228,10938,6006,54.91,Organic Frozen Mango Chunks,116,1,462,9.97
16521,10920,5449,49.9,Walnut Halves & Pieces,117,19,463,9.96
2452,10915,6936,63.55,Naturals Chicken Nuggets,129,1,464,10.06
26497,10896,5272,48.38,Romaine Lettuce,83,4,465,9.3
3298,10890,7746,71.13,Mozzarella String Cheese,21,16,466,5.53
49191,10868,6887,63.37,Cran Raspberry Sparkling Water,115,7,467,7.39
20345,10859,6951,64.01,Thin Crust Pepperoni Pizza,79,1,468,8.27
4086,10857,4703,43.32,Mint,16,4,469,9.33
21872,10838,6516,60.12,Organic Italian Salad,123,4,470,8.29
19173,10834,6852,63.25,Orange Calcium & Vitamin D Pulp Free,98,7,471,7.6
28601,10811,6250,57.81,Collard Greens,83,4,472,8.74
17316,10797,8111,75.12,Vitamin D Organic Whole Milk,84,16,473,5.81
18479,10787,4957,45.95,Organic Low Sodium Vegetable Broth,69,15,474,10.58
15261,10781,4019,37.28,Organic Rosemary,16,4,475,9.96
2314,10781,4174,38.72,Whole Milk Ricotta Cheese,108,16,475,9.89
20734,10780,6108,56.66,Organic Medjool Dates,117,19,477,9.4
41658,10759,6986,64.93,Authentic French Brioche Hamburger Buns,43,3,478,8.58
47630,10755,6229,57.92,Medium Navel Orange,24,4,479,8.57
12980,10750,6184,57.53,Large Greenhouse Tomato,83,4,480,8.12
22849,10728,4977,46.39,Bunny-Luv Fresh Organic Carrots,123,4,481,9.1
20738,10717,7219,67.36,Plain Bagels,93,3,482,8.09
36724,10690,6816,63.76,Organic Sea Salt Roasted Seaweed Snacks,66,6,483,9.66
5373,10661,5251,49.25,Organic No Salt Added Diced Tomatoes,81,15,484,10.33
44799,10657,8454,79.33,Fresh CA Grown Eggs,86,16,485,6.15
21927,10641,7018,65.95,Organic Boneless Skinless Chicken Breast,35,12,486,8.1
22959,10618,7893,74.34,Reduced Fat Milk 100% Lactose Free,91,16,487,5.42
5161,10596,7903,74.58,Dried Mango,18,10,488,6.82
37524,10551,5456,51.71,Fresh Mozzarella Ball,2,16,489,9.55
20574,10521,7870,74.8,Roasted Turkey,96,20,490,7.5
35914,10509,8296,78.94,Dha Omega 3 Reduced Fat 2% Milk,84,16,491,5.34
12845,10471,3802,36.31,Chopped Walnuts,117,19,492,10.44
17758,10468,6156,58.81,Strawberry Rhubarb Yoghurt,120,16,493,8.38
26348,10444,7219,69.12,Mixed Fruit Fruit Snacks,50,19,494,6.41
25513,10435,6581,63.07,Boomchickapop Sea Salt Popcorn,23,19,495,8.85
4656,10427,5115,49.06,Raspberry Preserves,88,13,496,10.51
6948,10380,8407,80.99,Organic Original Almond Milk,91,16,497,5.9
11712,10375,7768,74.87,Cage Free Large White Eggs,86,16,498,6.12
34584,10300,5574,54.12,Organic Sliced Peaches,116,1,499,10.44
40198,10294,6371,61.89,Blueberry Yoghurt,120,16,500,8.56
35887,10275,5638,54.87,Organic Mixed Vegetables,116,1,501,9.8
33055,10266,6826,66.49,Organic Golden Delicious Apple,24,4,502,8.45
21543,10250,5951,58.06,Organic Quick Oats,130,14,503,9.15
49131,10190,5632,55.27,Smoked Turkey Breast Slices,96,20,504,8.98
18926,10162,7318,72.01,Fat Free Strawberry Yogurt,120,16,505,7.75
48697,10151,3645,35.91,Canola Oil,19,13,506,8.76
18963,10143,3255,32.09,Apple Cider Vinegar,19,13,507,8.76
39108,10121,6638,65.59,Pulp Free Orange Juice,31,7,508,6.38
31720,10102,8494,84.08,Organic  Whole Milk,84,16,509,4.31
15649,10097,7107,70.39,Baby Seedless Cucumbers,83,4,510,8.59
31651,10030,8209,81.84,Extra Fancy Unsalted Mixed Nuts,117,19,511,3.28
45104,9977,5764,57.77,ALMONDBREEZE UNSWEETENED,91,16,512,7.72
6740,9962,5582,56.03,Organic Braeburn Apple,24,4,513,9.32
36316,9956,6932,69.63,Lemon Sparkling Water,115,7,514,6.53
5612,9946,6746,67.83,Reduced Fat Milk,84,16,515,6.76
23543,9910,6770,68.31,Organic Extra Large Brown Eggs,86,16,516,6.96
30406,9879,4060,41.1,Butternut Squash,83,4,517,8.9
40377,9835,3849,39.14,Unrefined Virgin Coconut Oil,19,13,518,9.07
44008,9812,7520,76.64,Organic Greek Whole Milk Blended Vanilla Bean Yogurt,120,16,519,6.94
11512,9803,6508,66.39,Honey Yoghurt,120,16,520,7.95
18656,9792,4767,48.68,Organic Red Potato,83,4,521,9.88
7500,9777,2348,24.02,Organic Vanilla Extract,17,13,522,9.72
44661,9764,5130,52.54,Bicolor Sweet Corn,83,4,523,9.5
9755,9740,5850,60.06,Original Popcorn,23,19,524,7.77
32303,9736,5077,52.15,Red Seedless Grapes,24,4,525,7.19
30639,9728,7480,76.89,Organic Orange Juice,98,7,526,6.64
36082,9695,4982,51.39,Organic Mango,24,4,527,10.14
40063,9659,5629,58.28,Gluten Free Chocolate Chip Cookies,61,19,528,9.54
10305,9649,5058,52.42,Black Plum,24,4,529,9.86
12576,9613,6192,64.41,Kiwi Sandia Sparkling Water,115,7,530,8.12
24221,9584,5735,59.84,Organic Red Grapes,24,4,531,9.37
23516,9583,3343,34.88,Organic Unbleached All-Purpose Flour,17,13,532,9.23
12872,9517,5119,53.79,Penne Rigate,131,9,533,10.33
12409,9495,3208,33.79,Organic Distilled White Vinegar,19,13,534,9.37
32403,9462,7717,81.56,Fat Free Skim Milk,84,16,535,4.25
13838,9452,4507,47.68,Natural Free & Clear Dish Liquid,74,17,536,9.16
46069,9413,5527,58.72,Supergreens!,123,4,537,7.84
45504,9410,8091,85.98,Whole Organic Omega 3 Milk,84,16,538,5.27
2450,9397,5072,53.97,Taco Seasoning,30,6,539,10.81
28427,9391,6679,71.12,Vitamin D Whole Milk,84,16,540,5.37
30353,9389,6275,66.83,Curate Cherry Lime Sparkling Water,115,7,541,7.26
31215,9386,6104,65.03,Lemon Yogurt,120,16,542,8.17
11759,9373,6343,67.67,Organic Simply Naked Pita Chips,107,19,543,4.52
43129,9372,2525,26.94,Panko Bread Crumbs,5,13,544,9.98
30696,9350,5650,60.43,Eggo Homestyle Waffles,52,1,545,8.69
39581,9349,6605,70.65,French Vanilla Creamer,53,16,546,6.5
48559,9276,6708,72.32,Synergy Organic Kombucha Gingerberry,31,7,547,7.42
14715,9262,5984,64.61,Coconut Water,98,7,548,5.16
6631,9253,6294,68.02,No Pulp Calcium & Vitamin D Pure Orange Juice,31,7,549,6.84
35163,9247,5619,60.77,Red Leaf Lettuce,83,4,550,8.34
25718,9243,6488,70.19,Cold Brew Coffee,26,7,551,6.89
26317,9239,6014,65.09,Organic Lemonade,98,7,552,7.48
47912,9233,7032,76.16,Vanilla Skyr Style Yogurt,120,16,553,7.19
7628,9232,3828,41.46,"Dressing, Jersey Sweet Onion, Calorie Free",83,4,554,8.81
41149,9189,4417,48.07,Organic Riced Cauliflower,100,21,555,8.66
28553,9187,5221,56.83,Whole Strawberries,116,1,556,8.36
34668,9183,6589,71.75,Organic Large Grade AA Omega-3 Eggs,86,16,557,6.47
46842,9183,6167,67.16,Plain Pre-Sliced Bagels,93,3,557,7.37
2091,9137,5749,62.92,Almond Nut & Rice Cracker Snacks,78,19,559,8.86
15392,9137,3589,39.28,Organic Mayonnaise,72,13,559,10.22
1529,9118,4024,44.13,"Parsley, Italian (Flat), New England Grown",16,4,561,8.82
27690,9108,6659,73.11,Apple Cinnamon GoGo Squeez,50,19,562,9.5
14218,9108,6578,72.22,Grade A Large Eggs Cage Free Omega 3,86,16,562,6.27
29941,9105,4808,52.81,Red Plums,24,4,564,9.74
43875,9103,5887,64.67,Baby Food Stage 2 Blueberry Pear & Purple Carrot,92,18,565,10.23
32747,9091,6846,75.31,Low Fat 1% Milk,84,16,566,5.93
13263,9082,6066,66.79,Non Fat Acai & Mixed Berries Yogurt,120,16,567,8.1
41400,9082,6257,68.89,Crunchy Oats 'n Honey Granola Bars,3,19,567,4.44
39558,9048,4924,54.42,Gold Potato,83,4,569,9.36
36929,9038,6271,69.38,"Milk, Vitamin D",84,16,570,6.62
25753,8977,5751,64.06,Organic Homestyle Waffles,52,1,571,9.51
25640,8973,4706,52.45,White Peach,24,4,572,9.47
38996,8959,4178,46.63,Grape Tomatoes,83,4,573,9.13
24009,8957,3596,40.15,Organic Long Grain White Rice,63,9,574,10.26
31981,8933,7081,79.27,1% Low Fat Milk,84,16,575,5.45
5550,8926,6204,69.5,YoBaby Peach Pear Yogurt,120,16,576,8.08
23236,8923,4014,44.98,Chopped Spinach,116,1,577,9.01
45948,8911,6564,73.66,Gluten Free 7 Grain Bread,112,3,578,7.24
46149,8905,7238,81.28,Zero Calorie Cola,77,7,579,3.18
11576,8891,6787,76.34,Corn Chips,107,19,580,8.08
17652,8878,6483,73.02,Air Chilled Breaded Chicken Breast Nuggets,129,1,581,8.9
14852,8864,5270,59.45,All Natural Marinara Sauce,9,9,582,9.7
5652,8858,3678,41.52,Organic Red Potatoes,83,4,583,9.87
49533,8855,3171,35.81,Cane Sugar,17,13,584,9.47
31766,8851,5897,66.63,Cheese Pizza Snacks,129,1,585,8.98
4461,8815,2288,25.96,Organic Raw Unfiltered Apple Cider Vinegar,19,13,586,9.24
14129,8807,4629,52.56,Organic Chicken Bone Broth,69,15,587,9.02
20940,8806,7376,83.76,Organic Low Fat Milk,84,16,588,2.88
12099,8792,6292,71.57,Honey Greek Yogurt,120,16,589,7.08
34217,8785,5679,64.64,Pesto Tortellini  Bowls,38,1,590,8.39
11440,8773,6247,71.21,Chicken Breast Tenders Breaded,129,1,591,9.09
32465,8760,5242,59.84,Sliced White Mushrooms,123,4,592,8.56
43394,8742,7511,85.92,Organic Lactose Free Whole Milk,91,16,593,4.85
46886,8740,5362,61.35,Raspberry Yoghurt,120,16,594,8.61
29926,8727,5222,59.84,Roasted & Salted Almonds,117,19,595,9.9
48395,8726,4619,52.93,Original Rice Pilaf Mix,63,9,596,10.21
22142,8725,3646,41.79,100% Pure Pumpkin,17,13,597,8.69
47788,8721,5038,57.77,Honeydew Melon,24,4,598,8.78
24810,8720,4877,55.93,Organic Lightly Salted Brown Rice Cakes,78,19,599,9.81
14633,8711,5660,64.98,Veggie Chips,107,19,600,9.33
38772,8705,4907,56.37,Provolone,21,16,601,10.03
10385,8676,4391,50.61,Organic English Cucumber,83,4,602,9.81
34466,8672,4776,55.07,Sweet Potatoes,116,1,603,8.41
14651,8671,5159,59.5,Tommy/Kent/Keitt/Haden Mango,24,4,604,9.83
28928,8661,5727,66.12,Uncured Black Forest Ham,96,20,605,8.72
32429,8649,4925,56.94,Red Mango,24,4,606,9.32
35004,8648,4558,52.71,Macaroni Shells & White Cheddar Cheese,4,9,607,9.92
17284,8642,4777,55.28,Organic Sugar Snap Peas,83,4,608,10.87
6489,8640,5208,60.28,Backyard Barbeque Potato Chips,107,19,609,9.95
42557,8637,4942,57.22,Crunchy Almond Butter,88,13,610,8.71
7156,8621,5581,64.74,Traditional Plain Greek Yogurt,120,16,611,7.38
10912,8597,5968,69.42,Lowfat Vanilla Yogurt,120,16,612,8.52
10831,8585,6880,80.14,Yobaby Organic Plain Yogurt,120,16,613,7.05
781,8583,5800,67.58,Organic Shredded Mild Cheddar,21,16,614,9.45
18594,8578,4651,54.22,Emmentaler Swiss Slices,21,16,615,10.25
7485,8558,4963,57.99,Garlic Hummus,67,20,616,9.11
29675,8555,4815,56.28,Organic Bagged Carrots,83,4,617,9.48
12276,8555,4061,47.47,Chocolate Chip Cookie Dough Ice Cream,37,1,617,8.55
2120,8541,5847,68.46,Sauvignon Blanc,62,5,619,5.58
8138,8539,5191,60.79,Traditional Hummus,67,20,620,9.38
16616,8512,5171,60.75,Organic Sliced White Mushrooms,123,4,621,9.24
2326,8511,5692,66.88,Organic Blueberry Waffles,52,1,622,8.9
4367,8511,4445,52.23,Garlic & Fine Herbs Gournay Cheese,21,16,622,9.32
5068,8508,4832,56.79,Cauliflower Florets,32,4,624,7.36
9515,8497,5404,63.6,Natural Classic Pork Breakfast Sausage,52,1,625,9.33
29127,8495,4423,52.07,Dairy Free Unsweetened Coconut Milk,91,16,626,8.35
311,8493,4741,55.82,Naturals Savory Turkey Breakfast Sausage,52,1,627,8.79
40268,8489,5112,60.22,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,628,9.2
33043,8479,4446,52.44,Crescent Rolls,105,13,629,10.37
31433,8457,4500,53.21,Organic Cinnamon Crunch Cereal,121,14,630,10.49
5240,8452,4077,48.24,Spaghetti  No 12,131,9,631,10.67
3142,8452,3566,42.19,Organic Short Grain Brown Rice,63,9,631,10.31
38200,8448,5581,66.06,Apple Juice,31,7,633,7.37
36772,8435,4852,57.52,Bunny Pasta with Yummy Cheese Macaroni & Cheese,4,9,634,10.39
19006,8423,5362,63.66,Dark Chocolate Pretzels with Sea Salt,107,19,635,9.3
46522,8399,3807,45.33,Spaghetti Pasta,131,9,636,10.12
2846,8391,4308,51.34,Organic Green Onions,83,4,637,8.18
44234,8382,2798,33.38,Squeeze Tomato Ketchup,72,13,638,9.89
37065,8354,3755,44.95,Serrano Chile Peppers,83,4,639,9.02
23405,8339,1894,22.71,Pure Baking Soda,17,13,640,9.11
48104,8307,3954,47.6,Organic Lite Coconut Milk,91,16,641,9.65
37119,8306,4704,56.63,Uncured Pepperoni,96,20,642,9.4
13292,8306,5715,68.81,"Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon",31,7,642,7.0
4793,8305,6592,79.37,Wild Berry Smoothie,120,16,644,7.11
34134,8303,5342,64.34,Spinach Peas & Pear Stage 2 Baby Food,92,18,645,10.19
47792,8291,5262,63.47,Organic Beans & Rice Cheddar Cheese Burrito,38,1,646,9.45
17224,8290,5150,62.12,Oats & Honey Gluten Free Granola,3,19,647,9.7
44479,8287,5211,62.88,Organic Stringles Mozzarella String Cheese,21,16,648,8.97
12745,8279,5854,70.71,"Yogurt, Lowfat, Strawberry",120,16,649,8.57
3583,8275,5358,64.75,Unsweetened Coconut Milk Beverage,84,16,650,7.06
16254,8252,5670,68.71,ZBar Organic Chocolate Brownie Energy Snack,3,19,651,9.64
4942,8221,5907,71.85,Vanilla Almond Breeze,91,16,652,6.22
34530,8204,4465,54.42,Organic Chicken Thighs,7,12,653,8.18
22025,8180,5627,68.79,YoBaby Blueberry Apple Yogurt,120,16,654,7.95
9808,8177,5361,65.56,Organic Cottage Cheese,108,16,655,8.55
16145,8170,3631,44.44,Organic Cannellini Beans,59,15,656,10.67
19816,8164,5491,67.26,Sonoma Traditional Flour Tortillas 10 Count,128,3,657,9.23
1700,8158,4687,57.45,White Cheddar Popcorn,23,19,658,8.6
8555,8153,4713,57.81,Sweet Potato Tortilla Chips,107,19,659,9.82
38650,8132,3420,42.06,Organic Red Lentils,63,9,660,10.61
14901,8129,4529,55.71,Raisins,117,19,661,10.27
365,8125,4746,58.41,Cheerios Cereal,121,14,662,9.88
30305,8120,3753,46.22,Fancy Eggplant,83,4,663,9.22
1408,8119,4968,61.19,Mini Cucumbers,123,4,664,8.62
39040,8114,4948,60.98,Organic Sliced Crimini Mushrooms,123,4,665,9.0
42460,8105,5422,66.9,Plain Mini Bagels,93,3,666,8.77
33548,8092,5602,69.23,Peach on the Bottom Nonfat Greek Yogurt,120,16,667,8.1
45646,8074,3386,41.94,Grated Parmesan Cheese,21,16,668,10.12
14870,8044,5825,72.41,Icelandic Style Fat Free Plain Yogurt,120,16,669,7.17
32566,8040,6409,79.71,Dha Omega 3 Vitamin D Milk,84,16,670,5.12
7644,8023,3987,49.69,Scoops! Tortilla Chips,107,19,671,8.7
