product_id,order_count,reorder_count,perc_reorder,product_name,aisle_id,department_id,popularity_rank,cart_order
16262,8021,5458,68.05,Everything Bagels,93,3,672,8.57
20580,8018,4687,58.46,Original Real Vegetable Chips,107,19,673,9.81
17429,8005,5708,71.31,Jalapeno Hummus,67,20,674,7.91
31964,8001,5650,70.62,Passionfruit Sparkling Water,115,7,675,6.34
40910,7982,4609,57.74,Root Beer,77,7,676,8.33
16617,7975,5332,66.86,Organic Muenster Cheese Slices,21,16,677,9.5
27243,7969,2766,34.71,Premium Pure Cane Granulated Sugar,17,13,678,8.8
10504,7969,3855,48.37,Yukon Gold Potatoes 5lb Bag,83,4,678,8.96
42495,7954,4886,61.43,Pink Lady (Cripps) Apple,24,4,680,7.67
14168,7942,3709,46.7,Penne Pasta,131,9,681,10.17
31869,7924,3782,47.73,Organic Edamame,116,1,682,10.83
44156,7921,5421,68.44,Strawberry on the Bottom Nonfat Greek Yogurt,120,16,683,8.02
23579,7917,4920,62.14,Peanut Butter Chocolate Chip Fruit & Nut Food Bar,3,19,684,9.49
12614,7903,5712,72.28,Yellow Grape Tomatoes,83,4,685,8.75
23622,7894,3424,43.37,Organic Hot House Tomato,83,4,686,9.58
3990,7894,4511,57.14,Natural Sharp Cheddar Sliced Cheese,21,16,686,8.75
10603,7885,5124,64.98,93% Ground Beef,122,12,688,8.22
13083,7883,5123,64.99,Lowfat Small Curd Cottage Cheese,108,16,689,8.52
38890,7870,4566,58.02,No Pulp Calcium & Vitamin D Pure Premium 100% Pure Orange Juice,98,7,690,7.66
45763,7853,5808,73.96,Mini Seedless Cucumbers,83,4,691,7.46
48857,7843,5898,75.2,Authentic French Brioche,93,3,692,6.89
12384,7838,6390,81.53,Organic Lactose Free 1% Lowfat Milk,91,16,693,5.39
24759,7838,4690,59.84,Club Soda,77,7,693,6.86
2962,7835,6249,79.76,"Milk, Reduced Fat, 2% Milkfat",84,16,695,4.82
1090,7832,3888,49.64,Shells & Real Aged Cheddar Macaroni & Cheese,4,9,696,10.3
5460,7828,4331,55.33,Butter,36,16,697,8.42
29370,7825,5156,65.89,Organic White Cheddar Popcorn,23,19,698,8.75
8955,7822,3290,42.06,Basil,16,4,699,10.02
28278,7818,4129,52.81,Organic Penne Rigate,131,9,700,10.68
46226,7816,4858,62.15,Thick & Crispy Tortilla Chips,107,19,701,9.07
26128,7799,4554,58.39,Organic Mango Chunks,116,1,702,8.65
9337,7791,3574,45.87,Purity Farms Ghee Clarified Butter,36,16,703,8.33
7131,7788,5094,65.41,Light Semisoft Cheese,21,16,704,7.14
8479,7775,3826,49.21,Original Black Box Tablewater Cracker,78,19,705,9.5
17616,7775,4633,59.59,Goldfish Cheddar Baked Snack Crackers,78,19,705,9.58
31759,7773,5102,65.64,Cherrios Honey Nut,121,14,707,4.97
39922,7760,3989,51.4,Celery Sticks,123,4,708,8.2
21009,7748,5309,68.52,"Crispy Wheat, Crackers",78,19,709,9.59
33716,7728,4514,58.41,Apple Pie Fruit & Nut Food Bar,3,19,710,9.93
4724,7696,5105,66.33,Broccoli Florettes,32,4,711,4.09
10621,7672,4534,59.1,Organic Purple Kale,83,4,712,8.67
28373,7667,5360,69.91,Original Rotisserie Chicken,13,20,713,7.2
20754,7656,3894,50.86,Mediterranean Mint Gelato,37,1,714,9.1
17341,7648,5218,68.23,Presliced Everything Bagels,93,3,715,7.33
18880,7641,3209,42.0,Organic Free Range Low Sodium Chicken Broth,69,15,716,10.24
32455,7628,5014,65.73,Whole Grain Cheddar Baked Snack Crackers,78,19,717,5.28
22504,7625,2996,39.29,Organic Mountain Forest Amber Honey,29,13,718,9.99
46692,7620,4532,59.48,Multigrain Tortilla Chips,107,19,719,9.6
3481,7614,4232,55.58,Pineapple,24,4,720,9.11
17835,7603,4656,61.24,Thin & Light Tortilla Chips,107,19,721,9.38
16823,7601,2412,31.73,Organic Beef Broth,69,15,722,10.09
24535,7591,5226,68.84,Plain Whole Milk Yogurt,120,16,723,6.96
6532,7588,5689,74.97,Organic YoKids Very Berry Smoothies,120,16,724,8.02
36389,7577,4070,53.72,Organic Rainbow Chard Vegetable,83,4,725,9.54
23765,7562,4724,62.47,Organic Smoked Turkey Breast,96,20,726,8.97
49610,7556,5698,75.41,100% Lactose Free Fat Free Milk,91,16,727,5.53
25005,7554,3070,40.64,Organic Green Lentils,63,9,728,10.97
17008,7550,3936,52.13,Shredded Sharp Cheddar Cheese,21,16,729,9.56
8230,7546,4468,59.21,100% Recycled Bathroom Tissue,54,17,730,8.18
9124,7543,4954,65.68,Broccoli & Cheddar Bake Meal Bowl,38,1,731,8.11
36086,7535,3059,40.6,Philadelphia Original Cream Cheese,108,16,732,8.53
30949,7535,5634,74.77,Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt,120,16,732,8.26
29553,7534,3816,50.65,Super Soft Taco Flour Tortillas,128,3,734,9.78
30442,7531,5041,66.94,Low Fat Vanilla Yogurt,120,16,735,7.98
21417,7514,3829,50.96,Organic Creamy Tomato Soup,69,15,736,10.43
26131,7507,5499,73.25,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,120,16,737,7.84
28535,7498,4361,58.16,Cucumber & Garlic  Tzatziki,51,13,738,9.86
16589,7474,5253,70.28,Plantain Chips,107,19,739,7.89
45063,7457,3976,53.32,Organic Baby Bella Mushrooms,123,4,740,9.64
23233,7445,5168,69.42,California Sourdough Bread,112,3,741,8.07
38944,7423,4967,66.91,Seven Grain Crispy Tenders,42,1,742,8.44
1215,7420,4449,59.96,Kidz All Natural Baked Chicken Nuggets,129,1,743,10.13
28123,7417,3780,50.96,Organic Cut Green Beans,116,1,744,9.65
19156,7413,5283,71.27,Fat Free Blueberry Yogurt,120,16,745,8.13
33572,7402,5973,80.69,Lactose Free 2% Reduced Fat Milk,91,16,746,5.34
45747,7369,4424,60.04,Curate Melon Pomelo Sparking Water,115,7,747,8.66
31562,7368,3690,50.08,Sweet Onions,83,4,748,8.98
33352,7343,4724,64.33,Organic Kale Greens,123,4,749,8.24
2611,7342,4773,65.01,Gluten Free SpongeBob Spinach Littles,92,18,750,9.57
8087,7332,5176,70.59,Florida Orange Juice With Calcium & Vitamin D,31,7,751,7.39
9741,7315,4114,56.24,Cheese Pizza,79,1,752,9.56
11352,7314,5055,69.11,Organic Mini Sandwich Crackers Peanut Butter,78,19,753,10.7
4138,7311,3986,54.52,Arancita Rossa,77,7,754,8.17
40593,7305,3165,43.33,Cream Cheese,108,16,755,8.92
41544,7303,2926,40.07,Organic Crushed Fire Roasted Tomatoes,81,15,756,10.07
12606,7292,5315,72.89,100% Natural Spring Water,115,7,757,5.34
24082,7278,4654,63.95,Organic Dark Sweet Cherries,116,1,758,9.14
6287,7270,5324,73.23,Organic & Raw Strawberry Serenity Kombucha,31,7,759,7.73
48171,7261,3727,51.33,Shredded Hash Browns,129,1,760,8.99
38028,7260,3935,54.2,White Sliced Mushrooms,123,4,761,8.78
31805,7240,4399,60.76,Gourmet Tomato Medley,32,4,762,6.32
21614,7239,5164,71.34,Crackers Harvest Whole Wheat,78,19,763,9.3
13819,7227,4372,60.5,Roasted Salted Cashews,117,19,764,9.65
13431,7220,3708,51.36,Flaky Biscuits,105,13,765,10.55
19894,7220,5563,77.05,Enlightened Organic Raw Kombucha,31,7,765,6.84
37825,7205,3792,52.63,Organic Whole Wheat Fusilli,131,9,767,10.59
35383,7204,4783,66.39,Classic White Bread,112,3,768,7.21
18382,7196,2973,41.31,Saltine Crackers,78,19,769,9.51
7521,7192,5683,79.02,New Orleans Iced Coffee,26,7,770,6.17
14467,7186,4769,66.37,Sweet Baguette,112,3,771,6.9
17807,7181,4507,62.76,Gluten Free Blueberry Waffles,52,1,772,8.61
10814,7181,4380,60.99,Applewood Smoked Bacon,106,12,772,8.38
10032,7178,4947,68.92,Cola Soft Drink,77,7,774,6.2
23341,7158,4327,60.45,Large Grade AA Eggs,86,16,775,6.53
47029,7154,4666,65.22,Organic Greek Nonfat Yogurt With Mixed Berries,120,16,776,8.78
42803,7126,5104,71.63,Organic Apple Slices,50,19,777,6.65
46061,7102,5223,73.54,Popcorn,23,19,778,3.62
47601,7086,3846,54.28,Unsalted Cultured Butter,36,16,779,8.71
18987,7085,3691,52.1,Hot Dog Buns,43,3,780,10.01
48595,7084,3872,54.66,Organic Wheat Square Crackers,78,19,781,10.37
24382,7081,2034,28.72,Ranch Dressing,89,13,782,10.95
15200,7076,3764,53.19,Organic Green Beans,83,4,783,7.73
22888,7076,4182,59.1,90% Lean Ground Beef,122,12,783,8.37
43631,7068,5180,73.29,Diet Coke,77,7,785,5.27
1559,7064,5196,73.56,Cherry Pomegranate Greek Yogurt,120,16,786,8.38
19003,7062,3041,43.06,Celery,83,4,787,9.68
45570,7062,4846,68.62,Organic Greek Plain Nonfat Yogurt,120,16,787,6.89
3020,7054,4492,63.68,Broccoli & Apple Stage 2 Baby Food,92,18,789,10.39
9366,7050,3472,49.25,Penne Rigate #41 Pasta,131,9,790,10.77
581,7043,3718,52.79,Garnet Sweet Potato (Yam),83,4,791,9.0
17902,7041,4914,69.79,Liquid Egg Whites,86,16,792,5.44
17878,7037,4429,62.94,Grilled Chicken Breast Strips,49,12,793,9.13
5449,7036,4271,60.7,Margherita Pizza,79,1,794,8.97
23801,7022,3898,55.51,Fusilli No. 34,131,9,795,10.25
18434,7003,3856,55.06,Organic Whole Crimini Mushrooms,83,4,796,9.28
17630,6995,5499,78.61,YoKids Squeeze! Organic Strawberry Flavor Yogurt,120,16,797,7.64
20632,6982,4512,64.62,Mache Rosettes French Salad Mix,123,4,798,8.31
41319,6973,2911,41.75,Sea Salt Caramel Gelato,37,1,799,9.3
19488,6968,3227,46.31,Select-A-Size White Paper Towels,54,17,800,7.16
29594,6966,4707,67.57,YoKids Strawberry Banana/Strawberry Yogurt,120,16,801,8.6
38656,6930,4103,59.21,Gluten Free Peanut Butter Dark Chocolate Chewy With a Crunch Granola Bars,3,19,802,9.82
27360,6919,4357,62.97,Boneless Skinless Chicken Breast Fillets,49,12,803,8.31
11461,6912,3331,48.19,White Corn Tortillas,128,3,804,9.42
39121,6909,4582,66.32,Organic Jasmine Rice,38,1,805,8.81
25837,6897,4753,68.91,Mini Babybel Light Semisoft Edam Cheeses,21,16,806,8.42
7916,6875,5001,72.74,Grilled Chicken Breast,13,20,807,6.63
39097,6859,4588,66.89,Gluten Free White Sandwich Bread,112,3,808,7.3
37011,6851,3878,56.6,Artichokes,83,4,809,9.77
9421,6837,5009,73.26,Organic Raw Multigreen Kobmbucha,31,7,810,7.26
8490,6837,4646,67.95,Strawberry Rhubarb Yogurt,120,16,810,8.49
5337,6832,3807,55.72,Monterey Jack Cheese,21,16,812,8.87
41259,6823,3048,44.67,Poblano Pepper,83,4,813,9.65
6615,6820,3761,55.15,Mozzarella Cheese,21,16,814,8.11
24010,6816,4276,62.73,Wheat Gluten Free Waffles,52,1,815,8.49
34234,6799,4628,68.07,Grade AA Large White Eggs,86,16,816,5.99
31371,6795,4607,67.8,Whole Wheat English Muffins,93,3,817,8.11
46650,6794,4213,62.01,Special Reserve Extra Sharp Cheddar Cheese,21,16,818,8.29
34551,6794,2621,38.58,Organic Cane Sugar,17,13,818,8.11
47866,6782,4078,60.13,Jalapeno Potato Chips,107,19,820,9.26
44514,6779,3397,50.11,Yellow Straightneck Squash,83,4,821,10.04
34,6779,4088,60.3,Peanut Butter Cereal,121,14,821,9.0
21497,6773,4565,67.4,White Sandwich Bread,112,3,823,7.51
42240,6762,3579,52.93,Ultra Soft Facial Tissues,54,17,824,7.57
4149,6761,4025,59.53,Frozen Organic Blueberries,24,4,825,5.71
9550,6760,4580,67.75,Ancient Grain Original Granola,57,14,826,9.2
46041,6758,3394,50.22,Beef Franks,106,12,827,8.11
46900,6757,2784,41.2,Organic Chicken Noodle Soup,69,15,828,9.53
7806,6756,4397,65.08,Soft Pretzel Burger Buns,43,3,829,8.45
47492,6754,3658,54.16,Organic Berry Blend,116,1,830,9.25
14778,6744,4176,61.92,Organic Chocolate Chip Chewy Granola Bars,3,19,831,10.75
14999,6735,4992,74.12,Grade A Large Brown Eggs,86,16,832,6.77
33290,6721,2678,39.85,Lemon Verbena Dish Soap,74,17,833,10.01
41540,6715,3856,57.42,Organic Whole White Mushrooms,83,4,834,9.49
46049,6709,3797,56.6,Salt & Pepper Krinkle Chips,107,19,835,9.47
5618,6705,2599,38.76,Cauliflower,83,4,836,9.28
19478,6702,3332,49.72,Organic Marinara Pasta Sauce,9,9,837,11.0
11136,6699,2967,44.29,Organic Low Sodium Chicken Cooking Stock,69,15,838,9.57
31338,6699,2957,44.14,Classic Almond Butter,88,13,838,9.51
12427,6697,4957,74.02,Original Beef Jerky,23,19,840,4.76
6347,6697,5443,81.28,Unsweetened Almond Milk,91,16,840,5.28
41276,6695,4996,74.62,Energy Drink,64,7,842,4.8
27307,6674,4637,69.48,Cage Free Grade A Large Brown Eggs,86,16,843,6.59
14897,6669,3326,49.87,Sweet Potato Yam,83,4,844,8.83
38274,6642,4080,61.43,Ice Cream Sandwiches Vanilla,37,1,845,9.79
22260,6639,4244,63.93,Organic Rolled Oats,68,10,846,8.4
2180,6633,2705,40.78,Angel Hair Pasta,131,9,847,10.67
8467,6630,4522,68.21,Cinnamon Raisin Bread,112,3,848,8.34
28785,6620,1786,26.98,Organic Tahini,72,13,849,10.07
45013,6606,3855,58.36,Apple Sauce,99,15,850,10.08
33636,6596,3696,56.03,Organic Shells And White Cheddar,4,9,851,10.29
23296,6594,4629,70.2,Blueberry on the Bottom Nonfat Greek Yogurt,120,16,852,8.4
248,6590,2645,40.14,Dried Sweetened Cranberries,117,19,853,10.62
2716,6574,4318,65.68,Organic Greek Lowfat Yogurt With Strawberries,120,16,854,8.6
29615,6571,4736,72.07,"Bread, Country Buttermilk",112,3,855,6.25
8239,6571,2799,42.6,Peanut Butter Creamy With Salt,88,13,855,9.62
10761,6570,4889,74.41,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,120,16,857,8.81
9327,6569,1042,15.86,Garlic Powder,104,13,858,9.94
47357,6568,3356,51.1,Original Restaurant Style Tortilla Chips,107,19,859,8.81
49247,6562,4291,65.39,Coconut Yoghurt,120,16,860,8.14
16290,6559,3576,54.52,Sparkling Clementine Juice,77,7,861,8.59
41593,6558,2673,40.76,Blue Cheese Crumbles,21,16,862,9.92
3849,6547,4100,62.62,Organic Sprouted English Muffin,93,3,863,8.26
29898,6544,3411,52.12,Organic Spaghetti Pasta,131,9,864,11.01
44375,6542,3475,53.12,Canned Aranciata Orange,77,7,865,8.46
44471,6540,4010,61.31,Free & Clear Unscented Baby Wipes,82,18,866,9.18
23645,6528,3679,56.36,Sour Cream & Onion Potato Chips,107,19,867,10.08
38544,6526,5188,79.5,Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,120,16,868,7.44
47890,6516,3744,57.46,Whole White Mushrooms,123,4,869,9.08
43643,6511,4933,75.76,Organic Strawana Probugs Kefir,120,16,870,7.93
13802,6509,3328,51.13,Salted Sweet Cream Butter,36,16,871,8.99
10473,6504,5193,79.84,Half And Half Cream,53,16,872,4.2
18599,6494,2710,41.73,Garlic Couscous,4,9,873,10.1
4006,6485,3047,46.99,Hazelnut Spread With Skim Milk & Cocoa,88,13,874,9.12
24390,6482,2960,45.66,Pomegranate,24,4,875,9.33
19049,6480,3984,61.48,Peeled Garlic,123,4,876,8.67
44292,6458,4547,70.41,Premium Unsweetened Iced Tea,94,7,877,6.77
36127,6458,4735,73.32,Freshly Squeezed Orange Juice,31,7,877,6.63
45681,6447,3162,49.05,Americone Dream Ice Cream,37,1,879,8.28
20520,6446,2315,35.91,Mild Diced Green Chiles,81,15,880,10.99
30480,6437,3178,49.37,"Tomatoes, Whole Peeled",81,15,881,9.21
4137,6433,3473,53.99,Whole Grain Oat Cereal,121,14,882,8.58
5991,6424,2716,42.28,Bok Choy,83,4,883,9.97
5031,6416,3836,59.79,Medium Salsa Roja,67,20,884,9.23
40002,6409,3014,47.03,Strawberry Ice Cream,37,1,885,7.9
18564,6402,4274,66.76,Diet Ginger Ale All Natural Soda,77,7,886,7.04
20899,6401,4937,77.13,Goo Berry Pie Probugs Kefir,120,16,887,7.48
18019,6397,3444,53.84,Macaroni & Cheese Dinner Original Flavor,4,9,888,9.42
35233,6383,3164,49.57,Peach,24,4,889,9.21
25133,6382,4725,74.04,Organic String Cheese,21,16,890,7.0
49111,6361,4031,63.37,Original Instant Oatmeal,130,14,891,8.67
31663,6361,3478,54.68,Vanilla Blueberry Clusters With Flax Seeds Granola,57,14,891,9.5
33065,6352,3836,60.39,Cabernet Sauvignon,28,5,893,5.79
45106,6346,4262,67.16,Low Fat Strawberry Yogurt Tubes,120,16,894,8.98
38444,6346,4367,68.82,Chardonnay,62,5,894,5.33
5959,6345,3949,62.24,Four Cheese Thin Crust Pizza,79,1,896,9.16
40348,6333,3383,53.42,Large Burrito Flour Tortillas,128,3,897,9.13
26914,6330,4204,66.41,Bean & Cheese Burrito,38,1,898,6.89
25544,6323,2919,46.16,Fresh Cut Golden Sweet Whole Kernel Corn,81,15,899,10.17
11941,6305,3673,58.26,"Tortillas, Corn, Organic",128,3,900,10.22
8736,6301,4528,71.86,Synergy Organic & Raw Cosmic Cranberry,31,7,901,7.33
13712,6300,4104,65.14,Cold Brew Coffee Double Espresso with Almond Milk,91,16,902,7.13
23044,6288,4512,71.76,Cream Top Smooth & Creamy Vanilla Yogurt,120,16,903,7.74
33846,6288,2820,44.85,Roasted Garlic Hummus,67,20,903,9.22
14332,6280,1481,23.58,Organic Yellow Mustard,72,13,905,10.9
22802,6280,4557,72.56,Mineral Water,115,7,905,3.19
32650,6257,3442,55.01,White Giant Paper Towel Rolls,54,17,907,6.29
26047,6252,4806,76.87,Tuna Salad,1,20,908,7.53
48726,6251,3999,63.97,Organic Nonfat Greek Yogurt With Peaches,120,16,909,8.83
20583,6243,3699,59.25,Sourdough Baguette,112,3,910,7.52
49478,6237,3454,55.38,Frozen Organic Strawberries,24,4,911,8.14
4962,6237,5013,80.38,Yotoddler Organic Pear Spinach Mango Yogurt,120,16,911,7.04
25705,6229,4254,68.29,Butterhead Lettuce,83,4,913,7.99
13852,6226,3079,49.45,Organic Broccoli Crown,83,4,914,9.6
46175,6222,2804,45.07,Half Baked Ice Cream,37,1,915,8.43
44310,6210,4435,71.42,Soft Pretzel Mini Buns,43,3,916,8.61
47526,6204,3215,51.82,Goat Cheese Log,21,16,917,9.3
12312,6199,2073,33.44,Lavender Hand Soap,25,11,918,10.06
1695,6186,4169,67.39,Major Dickason's Blend Ground Coffee Dark Roast,26,7,919,7.42
35336,6173,3625,58.72,Naked Green Machine Boosted Juice Smoothie,31,7,920,6.53
47087,6164,4434,71.93,Total 0% Blueberry Acai Greek Yogurt,120,16,921,8.4
45064,6161,4273,69.36,Honey Wheat Bread,112,3,922,6.79
16283,6148,3922,63.79,Fresh Asparagus,83,4,923,4.3
22151,6138,3775,61.5,Tart Cherry Yoghurt,120,16,924,8.77
48057,6136,3479,56.7,"Hummus, Hope, Original Recipe",67,20,925,9.93
26882,6136,2587,42.16,Russet Potatoes,83,4,925,8.65
7054,6134,4242,69.16,Low Fat Plain Yogurt,120,16,927,7.21
49605,6134,3279,53.46,Classic Hummus Family Size,67,20,927,8.53
41273,6104,3768,61.73,Broccoli Florets,123,4,929,9.13
28597,6102,4008,65.68,Organic Stoneground Wheat Crackers,78,19,930,9.81
31927,6093,3542,58.13,Four Cheese Pasta Sauce,9,9,931,10.48
35168,6090,3380,55.5,Ezekiel 4:9 Sprouted Grain Tortillas,128,3,932,9.23
43867,6080,2322,38.19,100% Grated Parmesan Cheese,21,16,933,9.56
47877,6072,4344,71.54,Coke Zero,77,7,934,5.65
46088,6068,4069,67.06,Beer,27,5,935,4.67
23554,6067,2882,47.5,Organic Vanilla Bean Ice Cream,37,1,936,9.76
17027,6067,4662,76.84,Avocado Roll,13,20,936,7.39
10369,6057,3619,59.75,Organic Genoa Salami,96,20,938,9.78
19068,6056,3532,58.32,Boneless And Skinless Chicken Breast,35,12,939,8.7
28986,6018,2792,46.39,Mild Italian Chicken Sausage,106,12,940,9.91
16249,5985,3602,60.18,Lacinato Kale Og,83,4,941,8.54
3999,5982,3224,53.9,Bosc Pear,24,4,942,8.84
24850,5976,3310,55.39,Organic Super Fruit Punch Juice Drink,98,7,943,9.83
9623,5974,4142,69.33,Sparkling Natural Spring Water,115,7,944,5.87
28851,5957,3700,62.11,Cage Free  100% Liquid Egg Whites,86,16,945,6.5
41757,5950,3748,62.99,Organic Air Chilled Whole Chicken,35,12,946,8.41
34024,5948,3915,65.82,Classic Soda,77,7,947,6.65
10326,5947,3886,65.34,Organic Fuji Apples,24,4,948,4.19
5250,5943,3496,58.83,Blueberry Muffin Bar,3,19,949,10.14
46206,5939,3287,55.35,Red Grapefruit,24,4,950,9.47
27683,5936,3256,54.85,Black Beans No Salt Added,59,15,951,10.71
4796,5924,3442,58.1,Baby Portabella Mushrooms,83,4,952,8.77
46990,5922,4249,71.75,Ground Buffalo,7,12,953,8.52
32740,5914,4420,74.74,Cold-Brew Black Coffee,26,7,954,6.3
38312,5906,4219,71.44,Almond Milk Strawberry Yogurt,120,16,955,7.98
45866,5904,4198,71.1,Fig Newmans Fruit Filled Cookies,61,19,956,10.12
46346,5903,2756,46.69,Sweet Potato Fries with Sea Salt,129,1,957,10.65
49215,5894,2995,50.81,Kids Sensible Foods Broccoli Littles,92,18,958,10.84
11123,5892,4262,72.34,Vitamin Water Zero Squeezed Lemonade,64,7,959,6.59
7952,5883,3163,53.77,Chicken & Apple Breakfast Sausage,106,12,960,9.38
2361,5871,2923,49.79,Mint Chip,37,1,961,7.12
20919,5853,3182,54.37,Baby Spinach Salad,123,4,962,7.94
13966,5843,3238,55.42,Chicken Pot Pie,38,1,963,8.0
25197,5840,4029,68.99,Iced Oatmeal Cookie Kid Z Bar,3,19,964,10.05
13702,5833,3924,67.27,Good Seed Organic Thin Sliced Bread,112,3,965,8.04
37464,5815,3644,62.67,Apple Cinnamon Instant Oatmeal,130,14,966,9.34
31640,5814,3675,63.21,Original Puffins Cereal,121,14,967,9.83
18352,5812,3713,63.89,Flax Plus Organic Pumpkin Flax Granola,57,14,968,8.59
26172,5807,2807,48.34,Light Sour Cream,108,16,969,9.56
43409,5807,3504,60.34,Frosted Mini-Wheats Original Cereal,121,14,969,9.23
13113,5803,3627,62.5,Organic Apple Juice Boxes,98,7,971,9.29
9018,5799,4191,72.27,All Natural Virgin Lemonade,31,7,972,7.42
1468,5788,3042,52.56,Organic Peeled & Cooked Beets,123,4,973,10.23
26648,5769,2316,40.15,Ataulfo Mango,24,4,974,9.31
4945,5748,4229,73.57,Large Pineapple Chunks,123,4,975,7.26
40939,5745,3555,61.88,Drinking Water,115,7,976,3.19
20378,5743,2514,43.78,Chicken Broth,69,15,978,8.83
21162,5743,3744,65.19,Organic Mixed Berry Yogurt & Fruit Snack,92,18,978,10.41
36956,5743,3117,54.27,Stringless Sugar Snap Peas,123,4,978,9.94
12545,5742,3912,68.13,French Vanilla Coconut Milk Creamer,91,16,980,7.55
32578,5742,4069,70.86,Organic Fresh Squeezed Orange Juice,31,7,980,6.99
26629,5733,3261,56.88,Cherry Pie Fruit & Nut Bar,3,19,982,10.18
22556,5729,4096,71.5,All Natural Apricot Sparkling Water,115,7,983,7.01
5491,5727,4026,70.3,Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,92,18,984,10.22
43014,5722,3481,60.84,Sliced Baby Bella Mushrooms,123,4,985,8.6
39216,5720,3851,67.33,Original Multigrain Spoonfuls Cereal,121,14,986,9.9
25256,5720,2837,49.6,Cultured Low Fat Buttermilk,84,16,986,8.87
35199,5717,3524,61.64,100% Apple Juice,98,7,988,8.11
13885,5717,2620,45.83,Caramel Cookie Crunch Gelato,37,1,988,8.9
40229,5706,2850,49.95,Organic Whole Wheat Penne Rigate,131,9,990,10.44
12797,5702,2312,40.55,Organic Whole Peeled Tomatoes,81,15,991,10.02
27020,5697,3682,64.63,Mandarins Bag,24,4,992,8.52
7746,5696,1015,17.82,Oregano,104,13,993,10.43
2480,5693,3441,60.44,Organic 85% Cacao Dark Chocolate Bar,45,19,994,8.98
3339,5691,2747,48.27,Organic Russet Potato Bag,123,4,995,8.76
18023,5687,4249,74.71,Organic Coconut Water,115,7,996,3.78
10106,5687,3415,60.05,Honey & Maple Turkey Breast,96,20,996,9.04
15399,5686,3762,66.16,"Almondmilk Creamer, Vanilla",91,16,998,6.99
9598,5680,3893,68.54,Gogo Squeez Organic Apple Strawberry Applesauce on the Go,99,15,999,10.36
12254,5677,2562,45.13,Organic Cherries,123,4,1000,9.54
